"Rank","Company","State","Industry","Score","Environmental.Score","Social.Score","Corporate.Governance","HTICK","date","SICCD","PRC","RET","SHROUT","sprtrn","ind","fyear","at","revt"
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191120,3822,186.22,-0.016946,287752,-0.003756,"d",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191121,3822,183.02,-0.017184,287752,-0.001583,"d",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191122,3822,182.50999,-0.002787,287752,0.002175,"d",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191125,3822,182.06,-0.002466,287752,0.007507,"d",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191126,3822,186.23,0.022905,287752,0.002196,"d",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191127,3822,186.95,0.003866,287752,0.004174,"d",2019,20869.1,14906.3
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191120,5812,775.94,0.011946,27795,-0.003756,"d",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191121,5812,773.46002,-0.003196,27795,-0.001583,"d",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191122,5812,772.60999,-0.001099,27795,0.002175,"d",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191125,5812,786.51001,0.017991,27795,0.007507,"d",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191126,5812,815.84003,0.037291,27795,0.002196,"d",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191127,5812,816.75,0.001115,27795,0.004174,"d",2019,5104.604,5586.369
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191120,5311,47.22,0.004254,159127,-0.003756,"d",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191121,5311,47.09,-0.002753,159127,-0.001583,"d",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191122,5311,47,-0.001911,159127,0.002175,"d",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191125,5311,48.4,0.029787,159127,0.007507,"d",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191126,5311,48.05,-0.007231,159127,0.002196,"d",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191127,5311,48.32,0.005619,159127,0.004174,"d",2019,14555,19974
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191120,1389,20.53,0.031658,877804,-0.003756,"d",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191121,1389,21.13,0.029225,877804,-0.001583,"d",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191122,1389,20.99,-0.006626,877804,0.002175,"d",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191125,1389,21.34,0.016675,877804,0.007507,"d",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191126,1389,20.83,-0.023899,877804,0.002196,"d",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191127,1389,21.41,0.027844,877804,0.004174,"d",2019,25377,22408
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191120,8071,104.88,0.003828,134697,-0.003756,"d",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191121,8071,104.85,-0.000286,134697,-0.001583,"d",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191122,8071,105.91,0.01011,134697,0.002175,"d",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191125,8071,106.53,0.005854,134697,0.007507,"d",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191126,8071,107.43,0.008448,134697,0.002196,"d",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191127,8071,107.13,-0.002793,134697,0.004174,"d",2019,12843,7726
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20191120,6798,64.41,-0.012874,167564,-0.003756,"d",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20191121,6798,63.94,-0.007297,167564,-0.001583,"d",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20191122,6798,64.14,0.003128,167564,0.002175,"d",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20191125,6798,64.35,0.003274,167564,0.007507,"d",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20191126,6798,64.7,0.005439,167564,0.002196,"d",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20191127,6798,65.07,0.005719,167564,0.004174,"d",2019,11132.253,1195.163
166,"West Pharmaceutical Services","Pennsylvania","Health Care & Life Sciences",69.5,46.8,77,84.8,"WST",20191120,2834,149.60001,-0.000801,73991,-0.003756,"d",2019,2341.4,1839.9
166,"West Pharmaceutical Services","Pennsylvania","Health Care & Life Sciences",69.5,46.8,77,84.8,"WST",20191121,2834,147.35001,-0.01504,73991,-0.001583,"d",2019,2341.4,1839.9
166,"West Pharmaceutical Services","Pennsylvania","Health Care & Life Sciences",69.5,46.8,77,84.8,"WST",20191122,2834,146.39999,-0.006447,73991,0.002175,"d",2019,2341.4,1839.9
166,"West Pharmaceutical Services","Pennsylvania","Health Care & Life Sciences",69.5,46.8,77,84.8,"WST",20191125,2834,146.17999,-0.001503,73991,0.007507,"d",2019,2341.4,1839.9
166,"West Pharmaceutical Services","Pennsylvania","Health Care & Life Sciences",69.5,46.8,77,84.8,"WST",20191126,2834,148.14,0.013408,73991,0.002196,"d",2019,2341.4,1839.9
166,"West Pharmaceutical Services","Pennsylvania","Health Care & Life Sciences",69.5,46.8,77,84.8,"WST",20191127,2834,150.24001,0.014176,73991,0.004174,"d",2019,2341.4,1839.9
167,"IDEXX Laboratories","Maine","Health Care & Life Sciences",69.4,41.1,85.9,81.4,"IDXX",20191120,2830,260.5,-0.015495,85783,-0.003756,"d",2019,1832.475,2406.908
167,"IDEXX Laboratories","Maine","Health Care & Life Sciences",69.4,41.1,85.9,81.4,"IDXX",20191121,2830,260.69,0.000729,85783,-0.001583,"d",2019,1832.475,2406.908
167,"IDEXX Laboratories","Maine","Health Care & Life Sciences",69.4,41.1,85.9,81.4,"IDXX",20191122,2830,257.01999,-0.014078,85783,0.002175,"d",2019,1832.475,2406.908
167,"IDEXX Laboratories","Maine","Health Care & Life Sciences",69.4,41.1,85.9,81.4,"IDXX",20191125,2830,251.87,-0.020037,85783,0.007507,"d",2019,1832.475,2406.908
167,"IDEXX Laboratories","Maine","Health Care & Life Sciences",69.4,41.1,85.9,81.4,"IDXX",20191126,2830,252.85001,0.003891,85783,0.002196,"d",2019,1832.475,2406.908
167,"IDEXX Laboratories","Maine","Health Care & Life Sciences",69.4,41.1,85.9,81.4,"IDXX",20191127,2830,250.7,-0.008503,85783,0.004174,"d",2019,1832.475,2406.908
168,"Walmart","Arkansas","Retail",69.4,57.6,74.8,75.9,"WMT",20191120,5331,119.13,-0.006339,2844284,-0.003756,"d",2019,236495,521426
168,"Walmart","Arkansas","Retail",69.4,57.6,74.8,75.9,"WMT",20191121,5331,119.86,0.006128,2844284,-0.001583,"d",2019,236495,521426
168,"Walmart","Arkansas","Retail",69.4,57.6,74.8,75.9,"WMT",20191122,5331,119.36,-0.004172,2844284,0.002175,"d",2019,236495,521426
168,"Walmart","Arkansas","Retail",69.4,57.6,74.8,75.9,"WMT",20191125,5331,118.92,-0.003686,2844284,0.007507,"d",2019,236495,521426
168,"Walmart","Arkansas","Retail",69.4,57.6,74.8,75.9,"WMT",20191126,5331,119.19,0.00227,2844284,0.002196,"d",2019,236495,521426
168,"Walmart","Arkansas","Retail",69.4,57.6,74.8,75.9,"WMT",20191127,5331,118.76,-0.003608,2844284,0.004174,"d",2019,236495,521426
169,"CSX","Florida","Travel, Transport & Logistics",69.3,61.8,79.3,67,"CSX",20191120,4011,69.56,-0.02042,782337,-0.003756,"d",2019,38257,11937
169,"CSX","Florida","Travel, Transport & Logistics",69.3,61.8,79.3,67,"CSX",20191121,4011,69.4,-0.0023,782337,-0.001583,"d",2019,38257,11937
169,"CSX","Florida","Travel, Transport & Logistics",69.3,61.8,79.3,67,"CSX",20191122,4011,70.51,0.015994,782337,0.002175,"d",2019,38257,11937
169,"CSX","Florida","Travel, Transport & Logistics",69.3,61.8,79.3,67,"CSX",20191125,4011,71.79,0.018153,782337,0.007507,"d",2019,38257,11937
169,"CSX","Florida","Travel, Transport & Logistics",69.3,61.8,79.3,67,"CSX",20191126,4011,71.95,0.002229,782337,0.002196,"d",2019,38257,11937
169,"CSX","Florida","Travel, Transport & Logistics",69.3,61.8,79.3,67,"CSX",20191127,4011,71.89,0.002502,782337,0.004174,"d",2019,38257,11937
170,"Coca-Cola","Georgia","Consumer Goods",69.3,57.1,76.9,74,"KO",20191120,2086,53.22,0.002638,4284491,-0.003756,"d",2019,86381,37266
170,"Coca-Cola","Georgia","Consumer Goods",69.3,57.1,76.9,74,"KO",20191121,2086,52.96,-0.004885,4284491,-0.001583,"d",2019,86381,37266
170,"Coca-Cola","Georgia","Consumer Goods",69.3,57.1,76.9,74,"KO",20191122,2086,53.03,0.001322,4284491,0.002175,"d",2019,86381,37266
170,"Coca-Cola","Georgia","Consumer Goods",69.3,57.1,76.9,74,"KO",20191125,2086,53.22,0.003583,4284491,0.007507,"d",2019,86381,37266
170,"Coca-Cola","Georgia","Consumer Goods",69.3,57.1,76.9,74,"KO",20191126,2086,53.9,0.012777,4284491,0.002196,"d",2019,86381,37266
170,"Coca-Cola","Georgia","Consumer Goods",69.3,57.1,76.9,74,"KO",20191127,2086,53.95,0.000928,4284491,0.004174,"d",2019,86381,37266
171,"DXC Technology","Virginia","Software & Telecom",69.3,73.7,70.3,63.9,"DXC",20191120,7376,35.89,-0.029475,261962,-0.003756,"d",2019,26006,19577
171,"DXC Technology","Virginia","Software & Telecom",69.3,73.7,70.3,63.9,"DXC",20191121,7376,35.61,-0.007802,261962,-0.001583,"d",2019,26006,19577
171,"DXC Technology","Virginia","Software & Telecom",69.3,73.7,70.3,63.9,"DXC",20191122,7376,35.84,0.006459,261962,0.002175,"d",2019,26006,19577
171,"DXC Technology","Virginia","Software & Telecom",69.3,73.7,70.3,63.9,"DXC",20191125,7376,36.96,0.03125,261962,0.007507,"d",2019,26006,19577
171,"DXC Technology","Virginia","Software & Telecom",69.3,73.7,70.3,63.9,"DXC",20191126,7376,36.6,-0.00974,261962,0.002196,"d",2019,26006,19577
171,"DXC Technology","Virginia","Software & Telecom",69.3,73.7,70.3,63.9,"DXC",20191127,7376,36.94,0.00929,261962,0.004174,"d",2019,26006,19577
173,"Cardinal Health","Ohio","Health Care & Life Sciences",69.3,70.6,79.6,57.8,"CAH",20191120,8099,55.41,-0.004849,292404,-0.003756,"d",2019,40963,145534
173,"Cardinal Health","Ohio","Health Care & Life Sciences",69.3,70.6,79.6,57.8,"CAH",20191121,8099,55.17,-0.004331,292404,-0.001583,"d",2019,40963,145534
173,"Cardinal Health","Ohio","Health Care & Life Sciences",69.3,70.6,79.6,57.8,"CAH",20191122,8099,55.69,0.009425,292404,0.002175,"d",2019,40963,145534
173,"Cardinal Health","Ohio","Health Care & Life Sciences",69.3,70.6,79.6,57.8,"CAH",20191125,8099,56.35,0.011851,292404,0.007507,"d",2019,40963,145534
173,"Cardinal Health","Ohio","Health Care & Life Sciences",69.3,70.6,79.6,57.8,"CAH",20191126,8099,54.21,-0.037977,292404,0.002196,"d",2019,40963,145534
173,"Cardinal Health","Ohio","Health Care & Life Sciences",69.3,70.6,79.6,57.8,"CAH",20191127,8099,55.22,0.018631,292404,0.004174,"d",2019,40963,145534
174,"FMC","Pennsylvania","Materials",69.2,59.6,65.8,82.2,"FMC",20191120,2899,97.08,-0.003797,129615,-0.003756,"d",2019,9872.7,4609.8
174,"FMC","Pennsylvania","Materials",69.2,59.6,65.8,82.2,"FMC",20191121,2899,97.91,0.00855,129615,-0.001583,"d",2019,9872.7,4609.8
174,"FMC","Pennsylvania","Materials",69.2,59.6,65.8,82.2,"FMC",20191122,2899,97.23,-0.006945,129615,0.002175,"d",2019,9872.7,4609.8
174,"FMC","Pennsylvania","Materials",69.2,59.6,65.8,82.2,"FMC",20191125,2899,98.52,0.013267,129615,0.007507,"d",2019,9872.7,4609.8
174,"FMC","Pennsylvania","Materials",69.2,59.6,65.8,82.2,"FMC",20191126,2899,98.52,0,129615,0.002196,"d",2019,9872.7,4609.8
174,"FMC","Pennsylvania","Materials",69.2,59.6,65.8,82.2,"FMC",20191127,2899,98.78,0.002639,129615,0.004174,"d",2019,9872.7,4609.8
175,"Noble Energy","Texas","Energy & Utilities",69.1,46.8,78.9,81.8,"NBL",20191120,1382,20.08,0.030272,478253,-0.003756,"d",2019,20647,3904
175,"Noble Energy","Texas","Energy & Utilities",69.1,46.8,78.9,81.8,"NBL",20191121,1382,20.79,0.035359,478253,-0.001583,"d",2019,20647,3904
175,"Noble Energy","Texas","Energy & Utilities",69.1,46.8,78.9,81.8,"NBL",20191122,1382,21.14,0.016835,478253,0.002175,"d",2019,20647,3904
175,"Noble Energy","Texas","Energy & Utilities",69.1,46.8,78.9,81.8,"NBL",20191125,1382,21.14,0,478253,0.007507,"d",2019,20647,3904
175,"Noble Energy","Texas","Energy & Utilities",69.1,46.8,78.9,81.8,"NBL",20191126,1382,20.79,-0.016556,478253,0.002196,"d",2019,20647,3904
175,"Noble Energy","Texas","Energy & Utilities",69.1,46.8,78.9,81.8,"NBL",20191127,1382,21.23,0.021164,478253,0.004174,"d",2019,20647,3904
176,"Apache","Texas","Energy & Utilities",69.1,40.5,75.9,91,"APA",20191120,1321,22.87,0.022351,376036,-0.003756,"d",2019,18107,6280
176,"Apache","Texas","Energy & Utilities",69.1,40.5,75.9,91,"APA",20191121,1321,23.22,0.015304,376036,-0.001583,"d",2019,18107,6280
176,"Apache","Texas","Energy & Utilities",69.1,40.5,75.9,91,"APA",20191122,1321,23.41,0.008183,376036,0.002175,"d",2019,18107,6280
176,"Apache","Texas","Energy & Utilities",69.1,40.5,75.9,91,"APA",20191125,1321,23.55,0.00598,376036,0.007507,"d",2019,18107,6280
176,"Apache","Texas","Energy & Utilities",69.1,40.5,75.9,91,"APA",20191126,1321,22.89,-0.028025,376036,0.002196,"d",2019,18107,6280
176,"Apache","Texas","Energy & Utilities",69.1,40.5,75.9,91,"APA",20191127,1321,23.22,0.014417,376036,0.004174,"d",2019,18107,6280
177,"The Hartford","Connecticut","Financial",69.1,52.3,81.7,73.3,"NCTY",20191120,7389,0.931,0.001075,13495,-0.003756,"d",2019,26.065,0.049
177,"The Hartford","Connecticut","Financial",69.1,52.3,81.7,73.3,"NCTY",20191121,7389,0.8723,-0.06305,13495,-0.001583,"d",2019,26.065,0.049
177,"The Hartford","Connecticut","Financial",69.1,52.3,81.7,73.3,"NCTY",20191122,7389,1.18,0.352746,13495,0.002175,"d",2019,26.065,0.049
177,"The Hartford","Connecticut","Financial",69.1,52.3,81.7,73.3,"NCTY",20191125,7389,1.0002,-0.152373,13495,0.007507,"d",2019,26.065,0.049
177,"The Hartford","Connecticut","Financial",69.1,52.3,81.7,73.3,"NCTY",20191126,7389,1.01,0.009798,13495,0.002196,"d",2019,26.065,0.049
177,"The Hartford","Connecticut","Financial",69.1,52.3,81.7,73.3,"NCTY",20191127,7389,0.9999,-0.01,13495,0.004174,"d",2019,26.065,0.049
178,"CVS Health","Rhode Island","Health Care & Life Sciences",69.1,56.8,78.7,71.7,"CVS",20191120,5912,74.92,-0.005707,1300497,-0.003756,"d",2019,222449,256776
178,"CVS Health","Rhode Island","Health Care & Life Sciences",69.1,56.8,78.7,71.7,"CVS",20191121,5912,74.94,0.000267,1300497,-0.001583,"d",2019,222449,256776
178,"CVS Health","Rhode Island","Health Care & Life Sciences",69.1,56.8,78.7,71.7,"CVS",20191122,5912,75.31,0.004937,1300497,0.002175,"d",2019,222449,256776
178,"CVS Health","Rhode Island","Health Care & Life Sciences",69.1,56.8,78.7,71.7,"CVS",20191125,5912,76.58,0.016864,1300497,0.007507,"d",2019,222449,256776
178,"CVS Health","Rhode Island","Health Care & Life Sciences",69.1,56.8,78.7,71.7,"CVS",20191126,5912,74.94,-0.021416,1300497,0.002196,"d",2019,222449,256776
178,"CVS Health","Rhode Island","Health Care & Life Sciences",69.1,56.8,78.7,71.7,"CVS",20191127,5912,75.04,0.001334,1300497,0.004174,"d",2019,222449,256776
179,"Xerox","Connecticut","Technology Hardware",69,69.4,79.2,58.5,"XRX",20191120,6719,38.3,-0.01008,218963,-0.003756,"d",2019,15047,9066
179,"Xerox","Connecticut","Technology Hardware",69,69.4,79.2,58.5,"XRX",20191121,6719,38.69,0.010183,218963,-0.001583,"d",2019,15047,9066
179,"Xerox","Connecticut","Technology Hardware",69,69.4,79.2,58.5,"XRX",20191122,6719,39.06,0.009563,218963,0.002175,"d",2019,15047,9066
179,"Xerox","Connecticut","Technology Hardware",69,69.4,79.2,58.5,"XRX",20191125,6719,38.76,-0.007681,218963,0.007507,"d",2019,15047,9066
179,"Xerox","Connecticut","Technology Hardware",69,69.4,79.2,58.5,"XRX",20191126,6719,38.3,-0.011868,218963,0.002196,"d",2019,15047,9066
179,"Xerox","Connecticut","Technology Hardware",69,69.4,79.2,58.5,"XRX",20191127,6719,38.8,0.013055,218963,0.004174,"d",2019,15047,9066
180,"Host Hotels & Resorts","Maryland","Real Estate & Housing",68.9,66.1,71.1,69.6,"HST",20191120,6798,16.85,-0.019779,729904,-0.003756,"d",2019,12305,5515
180,"Host Hotels & Resorts","Maryland","Real Estate & Housing",68.9,66.1,71.1,69.6,"HST",20191121,6798,16.76,-0.005341,729904,-0.001583,"d",2019,12305,5515
180,"Host Hotels & Resorts","Maryland","Real Estate & Housing",68.9,66.1,71.1,69.6,"HST",20191122,6798,16.91,0.00895,729904,0.002175,"d",2019,12305,5515
180,"Host Hotels & Resorts","Maryland","Real Estate & Housing",68.9,66.1,71.1,69.6,"HST",20191125,6798,17.14,0.013601,729904,0.007507,"d",2019,12305,5515
180,"Host Hotels & Resorts","Maryland","Real Estate & Housing",68.9,66.1,71.1,69.6,"HST",20191126,6798,17.48,0.019837,729904,0.002196,"d",2019,12305,5515
180,"Host Hotels & Resorts","Maryland","Real Estate & Housing",68.9,66.1,71.1,69.6,"HST",20191127,6798,17.75,0.015446,729904,0.004174,"d",2019,12305,5515
181,"Masco","Michigan","Capital Goods",68.8,47,79,80.6,"MAS",20191120,2439,45.76,0.003289,286073,-0.003756,"d",2019,5027,6707
181,"Masco","Michigan","Capital Goods",68.8,47,79,80.6,"MAS",20191121,2439,46.12,0.007867,286073,-0.001583,"d",2019,5027,6707
181,"Masco","Michigan","Capital Goods",68.8,47,79,80.6,"MAS",20191122,2439,46.06,-0.001301,286073,0.002175,"d",2019,5027,6707
181,"Masco","Michigan","Capital Goods",68.8,47,79,80.6,"MAS",20191125,2439,46.42,0.007816,286073,0.007507,"d",2019,5027,6707
181,"Masco","Michigan","Capital Goods",68.8,47,79,80.6,"MAS",20191126,2439,47.12,0.01508,286073,0.002196,"d",2019,5027,6707
181,"Masco","Michigan","Capital Goods",68.8,47,79,80.6,"MAS",20191127,2439,47.13,0.000212,286073,0.004174,"d",2019,5027,6707
182,"Kilroy Realty","California","Real Estate & Housing",68.7,70,62,74.2,"KRC",20191120,6798,82.53,-0.004463,106012,-0.003756,"d",2019,8900.094,842.095
182,"Kilroy Realty","California","Real Estate & Housing",68.7,70,62,74.2,"KRC",20191121,6798,80.99,-0.01866,106012,-0.001583,"d",2019,8900.094,842.095
182,"Kilroy Realty","California","Real Estate & Housing",68.7,70,62,74.2,"KRC",20191122,6798,81.21,0.002716,106012,0.002175,"d",2019,8900.094,842.095
182,"Kilroy Realty","California","Real Estate & Housing",68.7,70,62,74.2,"KRC",20191125,6798,81.8,0.007265,106012,0.007507,"d",2019,8900.094,842.095
182,"Kilroy Realty","California","Real Estate & Housing",68.7,70,62,74.2,"KRC",20191126,6798,82.63,0.010147,106012,0.002196,"d",2019,8900.094,842.095
182,"Kilroy Realty","California","Real Estate & Housing",68.7,70,62,74.2,"KRC",20191127,6798,83.75,0.013554,106012,0.004174,"d",2019,8900.094,842.095
183,"Schnitzer Steel Industries","Oregon","Materials",68.4,48.4,72.8,84,"SCHN",20191120,3310,20.92,-0.001908,26465,-0.003756,"d",2019,1160.746,2132.781
183,"Schnitzer Steel Industries","Oregon","Materials",68.4,48.4,72.8,84,"SCHN",20191121,3310,20.81,-0.005258,26465,-0.001583,"d",2019,1160.746,2132.781
183,"Schnitzer Steel Industries","Oregon","Materials",68.4,48.4,72.8,84,"SCHN",20191122,3310,21.01,0.009611,26465,0.002175,"d",2019,1160.746,2132.781
183,"Schnitzer Steel Industries","Oregon","Materials",68.4,48.4,72.8,84,"SCHN",20191125,3310,22.03,0.048548,26465,0.007507,"d",2019,1160.746,2132.781
183,"Schnitzer Steel Industries","Oregon","Materials",68.4,48.4,72.8,84,"SCHN",20191126,3310,21.64,-0.017703,26465,0.002196,"d",2019,1160.746,2132.781
183,"Schnitzer Steel Industries","Oregon","Materials",68.4,48.4,72.8,84,"SCHN",20191127,3310,21.47,-0.007856,26465,0.004174,"d",2019,1160.746,2132.781
184,"Capital One","Virginia","Financial",68.4,72.8,71.6,60.9,"COF",20191120,6021,96.51,-0.005769,465721,-0.003756,"d",2019,390365,33907
184,"Capital One","Virginia","Financial",68.4,72.8,71.6,60.9,"COF",20191121,6021,96.77,0.002694,465721,-0.001583,"d",2019,390365,33907
184,"Capital One","Virginia","Financial",68.4,72.8,71.6,60.9,"COF",20191122,6021,98.1,0.013744,465721,0.002175,"d",2019,390365,33907
184,"Capital One","Virginia","Financial",68.4,72.8,71.6,60.9,"COF",20191125,6021,99.86,0.017941,465721,0.007507,"d",2019,390365,33907
